factor_artist_name,max_artist_hotttnesss
Mediengruppe Telekommander,0.427263862383
L'âme Immortelle,0.42731040207
The BellRays,0.427340427689
CJ Bolland,0.427361985388
DJ Krush & Toshinori Kondo,0.427372338788
Shadow Gallery,0.42737400452
Lhasa De Sela,0.427388049839
Smolik,0.42741534562
Citizen Fish,0.427514245572
The Last Poets,0.427529674147
Neon Neon,0.427548324526
Joe Jackson,0.4275874262
Uli Jon Roth,0.427593287366
'Til Tuesday,0.427597938418
Sommerset,0.427599845952
Pohlmann.,0.427608684198
The Divine Comedy,0.427650384512
The Last Resort,0.427689953578
Black Messiah,0.427797718938
Jerry Goldsmith,0.42786278237633335
Mika Miko,0.42791342245
Eliane Elias,0.427914246983
Mariee Sioux,0.427936376447
White Lion,0.427940698595
Carnivore,0.428000115988
Soulsearcher,0.428057294945
Pablo Milanés,0.428090442245
Majke,0.428097454865
Stendeck,0.428139192672
Lords Of The Underground,0.428162223566
Martin Buttrich,0.42816731282
Parni Valjak,0.42818672784
King Creosote,0.428195630488
7 Seconds,0.428225975403
Eddie Santiago,0.428247890851
Sam Bush,0.428310645858
Kiko Veneno,0.428427038369
Helge Schneider,0.428450121026
Lou Gramm,0.428474466058
The Features,0.428506868679
Pitchshifter,0.428510481025
Nueva Vulcano,0.428523376873
Wohnout,0.42855689364
Sass Jordan,0.428559097523
Rio En Medio,0.428565389458
Howard Hewett,0.428616059017
Ice Mc,0.428632081578
Cockney Rejects,0.42865098879
Ólafur Arnalds,0.428693571365
Wizo,0.428741734366
Alfredo Zitarrosa,0.428776138535
Kevin Lyttle,0.428778589637
Kevin Little,0.428778589637
Geri Halliwell,0.428788376739
Richard Wagner / Otto Sieben,0.428818751553
themselves,0.428834536217
Tiromancino,0.428874201509
Matthew Sweet,0.428943314482
Krisiun,0.428966546589
Tommy Guerrero,0.428983454052
Pulsedriver / George Kranz,0.428994286922
Pulsedriver,0.428994286922
Kym Marsh,0.429033876173
Westbam,0.429050067628
Finntroll,0.429097811994
Obrint Pas,0.429114222916
The Quakes,0.429145044493
Juice Leskinen,0.429149837003
Solar Fields,0.429164397351
D'Nash,0.429181752631
No Fun At All,0.429193599097
Kirsty MacColl,0.429245870976
Gravenhurst,0.429293956573
The Steepwater Band,0.429307442859
Paquito D'Rivera,0.429354250533
Freshlyground / Freshlyground,0.429387172125
Bjørn Berge,0.429526453004
Bjorn Berge,0.429526453004
SKYCLAD,0.429545084633
Cesare Cremonini,0.429559640453
Eddy Grant,0.429584625626
The Slackers,0.429601122698
Lori McKenna,0.42960930152
Ciccone Youth,0.42961171074649995
Natural Black,0.429623322086
Mademoiselle K.,0.429673757075
Goatwhore,0.429689629234
Hayseed Dixie,0.429734811931
The Ruins Of Beverast,0.429736133161
Fine Young Cannibals,0.429808462845
Mad Flava,0.429842324483
Smalltown Poets,0.429855663266
Lila Mccann,0.429881152393
Maj Karma,0.429901296527
Amp Fiddler & Bugz In The Attic,0.429903622755
McCoy Tyner,0.429925636581
Division of Laura Lee,0.429936798892
Jeru The Damaja,0.429944149975
Bing Crosby & Grace Kelly,0.429956211645
Bran Van 3000,0.429993854902
Red House Painters,0.430003495778
Say Hi To Your Mom,0.430026887672
LaBelle,0.43032150317
Ten Foot Pole,0.4303510871
Rocco,0.430414731367
Black 47,0.43043813324
Bijelo Dugme,0.430442564741
Grass Widow,0.430445585308
Greg Graffin,0.430472570779
The Youngbloods,0.430518556413
Ben's Brother,0.430532240908
Capone-N-Noreaga,0.430544695681
Oxmo Puccino,0.43055098903
Ziggi feat. Gentleman,0.430551612366
The Platters,0.430563758176
The Watson Twins,0.430576238195
Paul Horn,0.430622621858
Born Against,0.430674407447
K-OS,0.430697046289
Pig Destroyer,0.430697351029
Jah Lion,0.430713302815
Drexciya,0.430766059468
Batmobile,0.430788631049
Leon Ware,0.430791631883
In Strict Confidence,0.430810839219
Floex,0.430824535607
Son House,0.430829650582
Darren Hanlon,0.430890566613
Christian Kjellvander,0.430891890007
Tony Sly,0.43090681398
David Arkenstone,0.430942043436
Zomby,0.430967491323
Tree63,0.430969663992
Psyche,0.430988624055
Sister Sin,0.431006327868
Christy Moore,0.431038763521
Mustard Plug,0.431045801537
Jeans (Mexico),0.431076353287
The Undertones,0.431139295007
Amon Düül II,0.431139543269
Shel Silverstein,0.431144307759
Split Enz,0.431151073017
Nic Endo,0.431159804554
Jessica Andrews,0.431226601267
Deolinda,0.431231666107
Elmer Bernstein,0.431242181589
Bride,0.431295635155
Afterhours,0.431296243771
7L & Esoteric,0.431346085731
High Contrast,0.431376227723
Damien Leith,0.431418230985
Aloha,0.431451503351
Frank and Walters,0.431474540185
Inner City,0.431504597081
Nikki,0.431511324214
Waylon Jennings,0.431542959352
Wild Cherry,0.43160294471
The Flower Kings,0.431637748961
Lukid,0.431643507083
Fehlfarben,0.431648555547
Tic Tac Toe,0.431693905078
The Dreamside,0.431701690453
Engelbert Humperdinck,0.431757138976
Flowing Tears,0.431801501624
Mindy McCready,0.431882756338
Adolescents,0.43190375365
Engineers,0.431912830228
You Love Her Coz Shes Dead,0.431913028642
Loggins & Messina,0.431945161666
Amsterdam Klezmer Band,0.431971336312
Abigail Washburn,0.43199965963
The Brooklyn Tabernacle Choir,0.432011946858
LFO,0.432088870177
Chiara Civello,0.432138942979
Young Galaxy,0.432144836011
A Silent Film,0.432178606683
Moguai,0.432217521966
Perturbazione,0.432260367646
Sporto Kantès,0.432394322131
The Orchids,0.432476443815
Susumu Yokota,0.432488377716
Matthew Good Band,0.432541075769
Return To Forever,0.43255859897
Over It,0.432620665319
John Travolta / Olivia Newton-John,0.43262184824
Noblesse Oblige,0.432638459014
Rebecca Lynn Howard,0.432669352907
Bellowhead,0.432692785502
VAST,0.432769144617
The Miracles,0.432830248036
King Missile,0.432892431625
Slaughter And The Dogs,0.432936642648
Cobblestone Jazz,0.433013695523
Dieter Nuhr,0.433048141459
Der Blutharsch,0.433057959288
Cazuza,0.433064340383
Peter Schilling,0.433070329198
No Angels,0.433115566585
Woody Guthrie,0.433121678609
Don Tetto,0.433128774575
Robin Trower,0.433155345962
Teen Idols,0.433158197787
Peter Cincotti,0.433159162811
BLEED THE SKY,0.433173023114
DJ Bobo,0.43317378145333335
Strapping Young Lad,0.433188296086
The Heptones,0.433191191141
Roger Whittaker,0.433199068755
Doug Stone,0.433206106584
Bubba Sparxxx,0.433240363671
Krosfyah Feat. Tony Bailey,0.433252151075
Anne Linnet,0.433314795261
Rotersand,0.433321175055
The Backyardigans,0.433340552195
Holly Valance,0.433390711286
Eftos,0.433396739378
Anointed,0.433412783061
Fragments Of Unbecoming,0.433458986233
Donald Fagen,0.433463207386
Lisac Josipa,0.433469532654
D*Note,0.433549230778
Sponge,0.433551235281
Bill Fay,0.433594968533
Holly Throsby,0.433614914718
Neri Per Caso,0.433635145803
Lucky Dragons,0.433669370145
The Lovetones,0.433713941159
Alfa Rococo,0.433772442276
Pete Philly & Perquisite,0.433780669128
Zykos,0.433805258497
Hardfloor,0.433856156901
Tally Hall,0.43387056354
The Kingston Trio,0.433910556105
Los Delinqüentes,0.433945513831
Triangulo De Amor Bizarro,0.433981243401
The Menzingers,0.433994101594
Steve Angello & Laidback Luke Feat. Robin S,0.434017671531
The Nolans,0.434029362315
Black Diamond Heavies,0.434040876151
Jordan Rudess,0.434068330948
Suprême NTM,0.434073792371
The Boo Radleys,0.434083002845
The Locust,0.434086045643
Locust,0.434086045643
Frog Eyes,0.434128404635
Fluke,0.434146378602
MANDRAGORA SCREAM,0.434170137779
Cast,0.434186176126
Eamon,0.434241272958
Najee,0.434242813093
Taylor Deupree,0.434256234688
Taylor Deupree and Giuseppe Ielasi,0.434256234688
Boney James,0.434266876973
Chibite / The Zawose Family,0.434295807902
Béla Fleck,0.434295807902
CFCF,0.434297862895
Coleman Hawkins,0.43430937353666665
Balkan Beat Box,0.434323420916
Jorge Ben,0.434326549699
T.O.K.,0.43434630556
Jack Bruce,0.434380743106
Angelus Apatrida,0.434384543314
Merauder,0.434390627405
Kashmir,0.434426387719
Level 42,0.434426484425
The Red Chord,0.434477329778
Regina,0.43459031235
Guru Josh Project,0.434596611014
The Creatures,0.434646636822
U.K. Subs,0.434696912797
UK Subs,0.434696912797
Banner Pilot,0.43470024555
The Hot Toddies,0.434723147488
I Love You But I've Chosen Darkness,0.434736895201
Howling Bells,0.434758680525
Samantha Mumba,0.434806675131
Platero Y Tu,0.434821534979
Elmore James,0.43482343141
Los Enemigos,0.434842630945
The Delfonics,0.434843924743
Julie Zenatti,0.434859589343
Nobuo Uematsu,0.434863008324
ElectroVamp,0.434888271751
Tom Tom Club,0.434892458057
Young MC,0.434904429331
The Answer,0.434911925842
Bass Clef,0.43495716672
System 7,0.435026215482
Brand New Sin,0.435077366317
Celesty,0.435090787914
Eskorzo,0.435149296055
Jag Panzer,0.435181866672
Grum,0.435189498228
DJ Encore / Engelina,0.435350626428
Bob James,0.435355905215
Blackguard,0.43540834292
Offer Nissim,0.435428157623
Five,0.435444888557
Cro-Mags,0.435450308075
Ligabue,0.435450827867
J.J. Cale,0.435468898816
Lonnie Donegan,0.435518893936
Bananarama,0.435553160074
Johnny Paycheck,0.435554376212
D'espairsRay,0.435577078209
Les Trois Accords,0.43560595713
Les Wampas,0.435671180379
The Rembrandts,0.435679527593
Maximilian Hecker,0.435684070209
The Chameleons,0.435724707852
Goblin,0.435818318037
Eddi Reader,0.435856367752
Peter Pan Speedrock,0.43587719471
Bing Crosby_ The Andrews Sisters,0.435937507295
The Whitest Kids U' Know,0.435986890138
Standstill,0.436068474031
Frank Klepacki,0.436105973527
Dance Hall Crashers,0.436114774999
Carach Angren,0.436209638283
SCSI-9,0.436328559535
Murderdolls,0.436329933866
Dimlite,0.436354158611
Demon's Claws,0.436477503418
A Wilhelm Scream,0.436614530843
Popa Chubby,0.436644959786
Amel Bent,0.436672664293
Louise Attaque,0.436689854717
Kassav',0.436730221089
Voo Voo,0.436746792662
Toots Thielemans,0.436769069709
Miranda!,0.436775239057
London After Midnight,0.436783184452
Via Audio,0.436787946263
Mind.In.A.Box,0.43679495441
Kankick,0.436832404943
The Last Dance,0.436883042615
Flamin' Groovies,0.437001918653
Archie Shepp,0.437051156536
Archie Shepp_ Napoleon Maddox_ Oliver Lake_ Hamid Drake_ Joe Fonda_ Cochemea Gastelum,0.437051156536
Safri Duo / Clark Anderson,0.437152819301
Safri Duo,0.437152819301
Panjabi MC,0.437167403227
Entombed,0.437200534391
Samuele Bersani,0.437243432723
Juha Tapio,0.437273894977
Julee Cruise,0.437287560705
Veronica Maggio,0.437307167757
Emma Shapplin,0.437355654371
Presuntos Implicados,0.437395950151
Arrogant Worms,0.437462098554
Henry Mancini,0.437494806886
PlayRadioPlay!,0.437606571754
Evol Intent,0.437625456804
Ari Koivunen,0.437709847896
Idiot Pilot,0.437743618999
Timo Räisänen,0.437773520255
Buckethead,0.437782939871
And So I Watch You from Afar,0.437796627201
Pink Cream 69,0.437876652091
Hello Saferide,0.437877451488
Les Ogres De Barback,0.437964733142
Rollins Band,0.43803001624
Red Snapper,0.438146884783
Johnny Horton,0.438168226182
She Keeps Bees,0.438186559283
Grandmaster Flash & The Furious Five,0.438255329242
Endeverafter,0.438276952849
Bo Kaspers Orkester,0.438287562299
Slum Village,0.43829076092433333
Twisted Wheel,0.438306938629
Will Young,0.438326669188
Gilberto Gil,0.438342797585
American Music Club,0.438379256518
Christina Milian,0.438382452315
Engenheiros Do Hawaii,0.438458073938
Secos And Molhados,0.438461582565
Lange,0.438505589341
Silvio Rodríguez,0.438575963455
Endless Hallway,0.438582651147
The Sleepy Jackson,0.438696605703
X-Raided,0.438701670045
Don Johnson,0.438705470038
Rhonda Vincent,0.438718088588
Dion & The Belmonts,0.438768602639
Nik Kershaw,0.438787374274
La Barranca,0.438788925245
Spiritual Beggars,0.438813285082
Fujiya & Miyagi,0.438895914463
Bert Jansch,0.438898888289
1200 Micrograms,0.43891723286
1200 Mics,0.43891723286
Mel Torme,0.439120135485
Los Planetas,0.439130582284
Cloud Cult,0.439144772804
Kate Havnevik,0.439258670424
Oren Ambarchi,0.439318477076
Supersuckers,0.439350208007
Melanie C,0.439351680063
Adrienne Bailon,0.439404927227
Boy Eats Drum Machine,0.439467566832
John Michael Talbot,0.439488099062
Looptroop,0.439495815658
Judge Jules,0.439570649397
Vitalic,0.439605023976
Sarah Blasko,0.439613726753
Delays,0.439656041155
David Allan Coe,0.439666462245
1349,0.439671485467
Hand To Hand,0.439701207496
Lost Acapulco,0.439777247155
Fight Like Apes,0.43980483559
The Letter Black,0.439829459131
Bersuit Vergarabat,0.439836358888
Luis Alberto Spinetta,0.439843854133
Doctor Flake,0.439893054843
Ladyhawk,0.439905512013
Chairlift,0.439922771061
The Manhattans,0.440002660438
De Staat,0.440033268896
Broken Hope,0.440037146261
Natasha St-Pier,0.440042522379
1900s_ The,0.440045390415
Eighteen Visions,0.440107996859
DJ Sneak,0.44011805042
Screeching Weasel,0.440145261731
Dwele,0.440179593365
LOFOFORA,0.440208253351
Solveig Slettahjell,0.440265659763
The Real Tuesday Weld,0.440266085322
Bif Naked,0.440289822499
Fantan Mojah,0.440292910684
Lady Saw,0.440326072809
Goldheart Assembly,0.440344528666
Kissy Sell Out,0.440346948316
Rohff,0.440409997329
Krafty Kuts vs Freestylers,0.440544137015
Krafty Kuts,0.440544137015
Logh,0.44059251957
Camper Van Beethoven,0.44066649418
Burnt By The Sun,0.440762051587
Filthy Dukes,0.440772206891
Danny Vaughn,0.440784422474
The Rifles,0.44082436136000003
Sentenced,0.440826474407
Colin James,0.44086755723
Left Lane Cruiser,0.440900637469
Jelly Roll Morton,0.440943839969
The Tossers,0.440950295973
Altan,0.440953913047
Port O'Brien,0.440966598134
Assassin,0.440991537508
Lucky Fonz III,0.441011290833
King Sunny Ade,0.441025767931
Dusty Kid,0.441072184958
Nine Black Alps,0.441126179774
Space Raiders,0.441157424658
Vanden Plas,0.441163423621
Charlotte Hatherley,0.441170269262
Cabaret Voltaire,0.441193633588
Wang Chung,0.441366585343
Satanic Surfers,0.441368132942
Seu Jorge,0.441376159911
Seu Jorge & Velha Guarda da Mangueira,0.441376159911
Jane Wiedlin,0.441395861246
Coburn,0.441479321651
Roger Creager,0.441559082514
Thompson Twins,0.441575734606
Biohazard,0.441820461441
Des'ree,0.441852949489
White Denim,0.441949928036
Walter Horton,0.442032892043
Restless,0.442056320853
Griffin House,0.442060891227
Throwdown,0.442085758575
Franco De Vita,0.442092295164
Terrorvision,0.442117841338
Mala Rodriguez,0.442284947572
Goldfish,0.442285782391
Veto,0.442328652577
Mario Lopez,0.442420586914
DoomSword,0.442606369391
Skambankt,0.442628519306
Cab Calloway,0.442641734173
Cab Calloway_ His Orchestra,0.442641734173
Messer Chups,0.442665816604
Desmond Dekker,0.442683188146
Brian Tyler,0.442696719581
The Business,0.442739278816
The King Khan & BBQ Show,0.4427515881
Loudon Wainwright III,0.442765842029
Spiderbait,0.442780613597
A.C.T,0.442879219017
Incredible Bongo Band,0.442903575941
The Black Seeds,0.44294716994
Anti-Nowhere League,0.442948622448
The Outfield,0.442957865919
Bomfunk MC's,0.442958970847
Madball,0.442976214228
Hindi Zahra,0.442987804143
Nerf Herder,0.442992869385
Kerry Livgren,0.443042476242
Alabama Thunderpussy,0.443049798108
Milk Inc.,0.443098946532
Wheel Of Fortune,0.443099347839
Third World,0.443108215708
Ihsahn,0.443125577439
Extrawelt,0.443149136598
Boy Kill Boy,0.443203909029
Booker T.,0.443285520481
Elis Regina,0.443303713554
The Meters,0.4433346211906
Dem Franchize Boyz,0.443371676851
Zombie Girl,0.443395584874
Headman,0.443406874168
Thomas Schumacher,0.443446403751
Cattle Decapitation,0.443478234817
The Pointer Sisters,0.443512831682
Lydia Lunch,0.44355773437650003
Leon Russell,0.443708895002
P Money,0.443739185007
Go West,0.443740315831
GBH,0.443768767816
Jakalope,0.443832997957
Berri Txarrak,0.443872010933
Marea,0.443912801796
Teena Marie,0.443930192726
Attaque 77,0.44400182551
Desaster,0.444021196898
Lou Rhodes,0.444055406329
Doctor Krapula,0.444061831177
Dangerous Toys,0.444158180232
The Foreign Exchange,0.444161731226
Bell Biv DeVoe,0.444190340933
Blutengel,0.444194463325
Emalkay,0.444203577394
Siena Root,0.444221050906
Buck 65,0.444268701313
Myslovitz,0.444530247253
Minus 8,0.444610340682
Suicide Commando,0.444632321127
Wayne Wonder,0.44468262615
Zita Swoon,0.444714388378
Mastiksoul,0.444818570794
Painbastard,0.444853248808
Plastic Bertrand,0.444984061683
Richard Clayderman,0.44510495369999997
PMMP,0.445184482338
Camp Lo,0.445216987441
Ennio Morricone,0.44522965306766665
Heaven Shall Burn,0.445245015315
Russ Chimes,0.445317023299
Clint Black,0.445339165385
T.Love,0.445339295175
Dog Eat Dog,0.445363473408
Johnathan Rice,0.445458363121
Elastica,0.445498483624
Nellie McKay,0.445536909015
Mother Mother,0.445543123597
Jon Oliva's Pain,0.445578420373
The Chambers Brothers,0.445587333529
Agonoize,0.445729729975
Walls Of Jericho,0.445756060593
Beneath the Massacre,0.4457733384
Thyrfing,0.445776758986
Avail,0.445779051107
Al Jarreau,0.445806146211
Asphyx,0.445822076702
Diorama,0.445898848706
Banda Eva,0.445902000336
Bruce Channel,0.445911810343
Petey Pablo,0.445949816185
Angelique Kidjo,0.446078378699
Juno Reactor,0.446094255444
opm,0.446148939358
Rico Bernasconi,0.446188030653
Cryptopsy,0.446189286509
Till Von Sein,0.44623186963
Monoral,0.446304000097
Right Said Fred,0.446330969252
Dinah Shore,0.446359940549
Kurtis Blow,0.446459237917
Fausto Papetti,0.446475000589
Moderatto,0.44649869701
Tina Charles,0.446503134475
Serena Ryder,0.446611298644
Kate Miller-Heidke,0.446681597334
Bodo Wartke,0.446694414453
Shawn Colvin,0.44673296759
San Pascualito Rey,0.44676389423
Buffy Sainte-Marie,0.446767314491
Jeff Foxworthy,0.446767991567
Anthony B,0.446792787564
Laurel Aitken,0.446862662132
Van Der Graaf Generator,0.446903265661
Poison Idea,0.446925985758
Miles Benjamin Anthony Robinson,0.446932631151
datA,0.446940838514
Xavier Naidoo,0.44694234291
Hate Eternal,0.446952621645
Lucky Dube,0.44697979301
Jasper Erkens,0.446984048446
The Jon Spencer Blues Explosion,0.447005821389
Bob Mould,0.447050306386
Cornershop,0.4470618589
Dungen,0.447081215035
The Copyrights,0.447138868345
Mariza,0.447217787144
Chrome Division,0.447226197476
Carolina Chocolate Drops,0.447264290901
Treat,0.447277881509
Scritti Politti,0.447302216735
3 Inches Of Blood,0.447310091036
Karpe Diem,0.447338493677
Youth Group,0.447346964579
Drop The Lime,0.447402343032
Gin,0.447429104324
Kevin Devine,0.447432326819
Nicole Atkins,0.447438263407
Charlie Hall,0.447450353557
Muchachito Bombo Infierno,0.447486964143
Brad Mehldau Trio,0.447680787362
Aes Dana,0.447682086408
The Coup,0.4477979534
Krzysztof Komeda,0.447807173528
Blue Cheer,0.44781009798
Bettye Lavette,0.447838184006
Cowboy Troy,0.447846652466
Marion Meadows,0.447878211468
Bad Boys Blue,0.447905101252
The Little Willies,0.44791605071
Keren Ann,0.44795720409400003
Bill Evans Trio,0.448040475806
José James,0.44805842666
Kenny Rogers & Kim Carnes,0.448072252962
The Violet Burning,0.44813930098
Mercyful Fate,0.448150496251
Groundation,0.448156365334
The Damned,0.448185990992
July Skies,0.448357896998
Bumblefoot,0.448407442123
Crippled Black Phoenix,0.448446455999
Nightmares On Wax,0.44846065938
John Zorn,0.448493252403
Robert Glasper,0.448509058455
Beats Antique,0.448517453103
Mano Solo,0.448523248234
Stevie B,0.448533219636
Mahmoud Ahmed,0.448612508301
Exploited,0.4486426444935
Municipal Waste,0.448651449836
Martin Sexton,0.44865347113
Charlie Rich,0.44866907394
